"country","date","lc_class","lc_desc","rain_lm2","temp_C","evap_lm2","roff_lm2","smc_lm2"
"ALL",2008-07-15,200,"Bare areas",0.93930010834633,15.0010004043579,1.224462574908,0,94.5608027409762
"ALL",2008-07-15,210,"Water bodies",0.673472585006236,15.0401714159095,1.07477222553845,1.91735758764531e-05,382.746649099433
"ALL",2008-08-15,10,"Crops rainfed",0.198887798329891,17.6333180037853,0.218928380243013,2.14348553407467e-06,42.6633100514844
"ALL",2008-08-15,30,"Crop-tree mosaic",0.181584228873706,17.4537889578201,0.198320530444384,1.38279243582533e-06,35.1425385142758
"ALL",2008-08-15,60,"Woodland",0.218898861540511,17.7026180248379,0.253787604676551,3.93553159467502e-06,78.105656115048
"ALL",2008-08-15,120,"Shrubland",0.0856548721437405,17.6898619306141,0.122767455954684,2.52385663664134e-06,88.9134991669461
"ALL",2008-08-15,130,"Grassland",0.0765943249237994,18.1221252261362,0.0833356162596951,0,77.1427203179812
"ALL",2008-08-15,180,"Flooded Vegetation",0.0975499744557707,17.8159617373818,0.187144800418419,1.01190175212724e-05,205.713284981878
"ALL",2008-08-15,190,"Built areas",0.143691246426143,17.6079789270598,0.176665666003606,1.21390628017492e-05,18.7518503964777
"ALL",2008-08-15,200,"Bare areas",0.038817536693192,17.9376546939214,0.0385555362283685,0,94.5117982166509
"ALL",2008-08-15,210,"Water bodies",0.144858492495289,17.6347752446713,0.456502384354429,4.04027438711673e-05,382.387110274771
"ALL",2008-09-15,10,"Crops rainfed",0.381248798161277,21.6442570244867,0.399113964119617,0,42.6485500081442
"ALL",2008-09-15,30,"Crop-tree mosaic",0.417692210050856,21.6360197750529,0.433874271751846,0,35.1354115044263
"ALL",2008-09-15,60,"Woodland",0.375036032158599,21.8451607216086,0.403427675469814,0,78.0781784502924
"ALL",2008-09-15,120,"Shrubland",0.138209131604685,21.810499671855,0.165960986071695,0,88.883535789652
"ALL",2008-09-15,130,"Grassland",0.168830086294523,22.4833426056358,0.174437157403644,0,77.1426040835085
"ALL",2008-09-15,180,"Flooded Vegetation",0.10225166248533,22.0873585751182,0.144660246971135,0,205.649889306018
"ALL",2008-09-15,190,"Built areas",0.154482105754792,21.1860581931962,0.196867343709168,0,18.7050972662264
"ALL",2008-09-15,200,"Bare areas",0.0800597536385617,22.4403623739879,0.0856584642037195,0,94.5117397345603
"ALL",2008-09-15,210,"Water bodies",0.103479781567898,21.6820934129798,0.253852311813967,0,382.158795932065
"ALL",2008-10-15,10,"Crops rainfed",16.1753786137012,26.7472634216102,16.0696295145184,7.84559026160632e-06,42.7980802862955
"ALL",2008-10-15,30,"Crop-tree mosaic",16.0705112904302,26.5582312155232,16.0320665925992,6.22929204053405e-06,35.275128737261
"ALL",2008-10-15,60,"Woodland",16.8079859240877,26.7987170754641,16.6989012836462,1.70945416289436e-05,78.2199816871166
"ALL",2008-10-15,120,"Shrubland",15.5337644627556,26.9233273541195,15.3429615233816,1.13249155615767e-05,89.0747616533983
"ALL",2008-10-15,130,"Grassland",16.9518426390529,27.4114960166909,16.9403996845461,0,77.2724753918549
"ALL",2008-10-15,180,"Flooded Vegetation",14.9603181573567,27.2650359304328,14.6980808354687,3.70376492212674e-05,205.906867121395
"ALL",2008-10-15,190,"Built areas",14.8979593670948,26.5037246746605,14.6172057461776,4.44314232069429e-05,18.8776477811064
"ALL",2008-10-15,200,"Bare areas",15.2624134613404,27.3774306376775,15.2733019587401,0,94.6394598235687
"ALL",2008-10-15,210,"Water bodies",15.1518077063488,27.0685501098633,14.4739659740125,0.000147882208122597,382.683007375054
"ALL",2008-11-15,10,"Crops rainfed",97.8075490917036,26.4340087587372,83.2414862926896,0.19314373585287,45.9872577008956
"ALL",2008-11-15,30,"Crop-tree mosaic",90.8464712280871,26.2785781079473,78.0041300799385,0.0699712913877068,36.9009603900039
"ALL",2008-11-15,60,"Woodland",100.848853740531,26.2568969026707,86.5841055824334,0.177893068669961,82.4524204276871
"ALL",2008-11-15,120,"Shrubland",112.753544345977,26.4323255776685,89.6504605262036,0.666754650399543,92.7707607759347
"ALL",2008-11-15,130,"Grassland",110.87034912306,26.2757579972259,94.7620893955288,0.321464666786894,79.2966213330407
"ALL",2008-11-15,180,"Flooded Vegetation",104.668847609949,26.6047487760845,87.3723200983429,0.117506801392378,210.195902949885
"ALL",2008-11-15,190,"Built areas",114.612393355202,26.8733328391583,76.5054894753597,0.955935178110476,22.6492850601175
"ALL",2008-11-15,200,"Bare areas",102.943777319524,26.2987771828969,91.6949675454362,0.0478051396868295,96.1567694259187
"ALL",2008-11-15,210,"Water bodies",113.499131771792,26.8006747701893,87.0512199161685,0.356719490810065,391.404277635657
"ALL",2008-12-16,10,"Crops rainfed",130.967783148635,24.6736025271691,126.051925905247,0.406925427021755,54.0735408670395
"ALL",2008-12-16,30,"Crop-tree mosaic",141.172218661344,24.208341855462,129.13789938048,0.0521552591645367,46.8194848881058
"ALL",2008-12-16,60,"Woodland",137.745426324528,24.4588688269499,126.409032472041,0.358200950326352,91.0898445739095
"ALL",2008-12-16,120,"Shrubland",146.38046270439,24.910993792837,131.292436769099,1.52288300197395,106.596568961207
"ALL",2008-12-16,130,"Grassland",184.085030053501,24.484134532287,135.86957583583,0.352714724263708,96.5492535413894
"ALL",2008-12-16,180,"Flooded Vegetation",152.953749375669,25.2213166889392,124.093535768119,1.14608559102443,221.719880480515
"ALL",2008-12-16,190,"Built areas",111.860750849433,25.533185783535,130.981692801584,9.15663798135492,34.8338113163175
"ALL",2008-12-16,200,"Bare areas",202.628235921793,24.6612038612366,130.724152100538,0.466260515329964,114.0601415808
"ALL",2008-12-16,210,"Water bodies",117.598186566181,25.6263275146484,125.134803914609,1.21402494111032,400.936521364295
"ALL",2009-01-16,10,"Crops rainfed",180.719000033107,24.8108888590041,131.353429172049,21.3894700365078,73.3232847834119
"ALL",2009-01-16,30,"Crop-tree mosaic",199.012299704165,24.2137670366596,142.211433387375,25.9161788075204,72.8857594823771
"ALL",2009-01-16,60,"Woodland",188.059657028225,24.6180919151972,132.210095945372,14.3474650269454,118.488715657217
"ALL",2009-01-16,120,"Shrubland",168.726882534664,24.9779811793384,133.647490432354,14.0452543945414,132.146234203656
"ALL",2009-01-16,130,"Grassland",175.689424270253,24.4282979599494,143.554984572698,5.82681394386795,149.757252322397
"ALL",2009-01-16,180,"Flooded Vegetation",146.745614102417,25.1177099127519,132.829836201793,4.54157815906402,251.965470113252
"ALL",2009-01-16,190,"Built areas",135.216398628767,25.9970524609919,116.283420344794,5.48686062098153,33.62418211403
"ALL",2009-01-16,200,"Bare areas",163.260232146331,24.4225073258082,142.700689362164,0.0370867659290841,184.051262127856
"ALL",2009-01-16,210,"Water bodies",154.594378660398,25.7580060544221,124.042770824757,20.0749011842677,403.397413875746
"ALL",2009-02-15,10,"Crops rainfed",24.6182669710424,26.4724999306217,65.8768834442941,0.105044245168485,60.7392131287787
"ALL",2009-02-15,30,"Crop-tree mosaic",24.1840563165323,26.1361350369486,71.1009459748586,0.254375476703093,58.9842392206522
"ALL",2009-02-15,60,"Woodland",28.9157364932105,26.0954694374911,80.7491466226664,0.343576379475623,112.569323281115
"ALL",2009-02-15,120,"Shrubland",23.3200918508461,26.4566743457495,69.3485245750418,0.101264048074425,115.2982117731
"ALL",2009-02-15,130,"Grassland",28.4320860655167,25.851177609424,98.3083033941859,0.229467173124442,127.501154321907
"ALL",2009-02-15,180,"Flooded Vegetation",24.8691650496575,26.6130877043071,77.0977430402509,0.00310693860321337,228.888371906782
"ALL",2009-02-15,190,"Built areas",20.4063673364907,27.2836874109125,42.6454693112071,1.55650817338102e-05,21.6070720199755
"ALL",2009-02-15,200,"Bare areas",25.0493237881074,25.8577967087428,109.557000080076,0.047734315382908,152.001713005205
"ALL",2009-02-15,210,"Water bodies",24.6751419348268,27.1300609422767,49.0398254010158,5.18056476760543e-05,390.956908200098
"ALL",2009-03-16,10,"Crops rainfed",43.4937851322878,25.611414100843,46.3707025136927,0.198232572903258,48.0228899223852
"ALL",2009-03-16,30,"Crop-tree mosaic",30.9023245797962,25.6336787222497,37.4016155233859,0.00259318241706773,39.7404290148496
"ALL",2009-03-16,60,"Woodland",42.3997516882964,25.2958985347021,54.9937588608626,0.040745375510379,86.8555527461199
"ALL",2009-03-16,120,"Shrubland",44.5376820044234,25.4922367753726,52.9737946573052,0.061472787909286,96.1716845659473
"ALL",2009-03-16,130,"Grassland",44.6115540345114,25.384081536127,61.5668243390639,0.0134712343483578,87.3149796068141
"ALL",2009-03-16,180,"Flooded Vegetation",39.9279326378938,25.8328773096988,40.6372753782642,3.75580231757205e-05,208.802940607071
"ALL",2009-03-16,190,"Built areas",62.5031509691548,25.7692248841182,61.868256606028,9.99635331168806e-06,23.5420157305045
"ALL",2009-03-16,200,"Bare areas",38.7246451656324,25.5334089597066,55.4915513406286,0.00044827117655355,104.19770754377
"ALL",2009-03-16,210,"Water bodies",34.8312808302027,25.8545084414275,36.5570847826545,0.0419533365573046,387.213957299357
"ALL",2009-04-16,10,"Crops rainfed",3.84232392171139,23.4496028898297,6.33288150003531,0,43.0450700994724
"ALL",2009-04-16,30,"Crop-tree mosaic",3.56484224965175,23.5436635884012,5.55181300548924,0,35.443021148402
"ALL",2009-04-16,60,"Woodland",3.51144713473559,23.4608848533869,5.28560412434678,0,78.4028404425445
"ALL",2009-04-16,120,"Shrubland",3.67770240479188,23.3978369959038,6.19095592543855,0,89.5366306602201
"ALL",2009-04-16,130,"Grassland",1.89034047308325,23.9073275495771,4.80745964874441,0,77.3797037888417
"ALL",2009-04-16,180,"Flooded Vegetation",2.01711349887702,23.4526909276059,3.38387616021033,0,206.191358992928
"ALL",2009-04-16,190,"Built areas",4.87556582284698,23.0984012529378,5.74666902766922,0,19.0640427528318
"ALL",2009-04-16,200,"Bare areas",0.557133993411618,23.7069518168767,2.45021133903833,0,94.5824062731117
"ALL",2009-04-16,210,"Water bodies",4.30030060729421,23.135708850363,5.81216275583321,0,383.673955269482
"ALL",2009-05-16,10,"Crops rainfed",1.95101180561534,20.3468169611285,1.97470318893052,1.2116217119282e-05,42.6876283425818
"ALL",2009-05-16,30,"Crop-tree mosaic",2.33011879662706,20.3408409276939,2.33476487240907,9.62011172465598e-06,35.1588689474314
"ALL",2009-05-16,60,"Woodland",2.02692766742928,20.2930429404914,2.07250828028499,2.63996934614934e-05,78.1387288718334
"ALL",2009-05-16,120,"Shrubland",0.861688982642992,20.2270110524298,0.924175553150769,1.74894598400179e-05,88.9440244426325
"ALL",2009-05-16,130,"Grassland",1.28914194597893,20.6221505314199,1.29179162902515,0,77.1439290222517
"ALL",2009-05-16,180,"Flooded Vegetation",0.714632014192399,20.1848333258378,0.900966051773067,5.71985261260385e-05,205.77897878697
"ALL",2009-05-16,190,"Built areas",0.774306827605436,20.2936522077385,0.84488970724719,6.86169877018029e-05,18.7887606647353
"ALL",2009-05-16,200,"Bare areas",0.778155258658231,20.3390552997589,0.785880915450932,0,94.4982073114564
"ALL",2009-05-16,210,"Water bodies",0.63198557026048,19.9361323481021,1.16133064310341,0.000228379622430777,382.612414857616
"ALL",2009-06-16,10,"Crops rainfed",0.944505873858995,15.8636828897303,0.949296107429771,3.2367870506988e-06,42.6617208222885
"ALL",2009-06-16,30,"Crop-tree mosaic",0.991176340708561,15.7906174444723,0.982682790707096,2.56996492800447e-06,35.1403781398863
"ALL",2009-06-16,60,"Woodland",0.973090796435908,15.7605972980174,0.988988851204052,7.05254660735588e-06,78.1003869962565
"ALL",2009-06-16,120,"Shrubland",0.468098949443838,15.9016527792837,0.478139880621326,4.67222207860544e-06,88.905941249241
"ALL",2009-06-16,130,"Grassland",0.455884285794224,16.2113149007162,0.449191543321404,0,77.1396580063136
"ALL",2009-06-16,180,"Flooded Vegetation",0.438642016391848,15.7716313412315,0.477409374268159,1.52803013400266e-05,205.680523822182
"ALL",2009-06-16,190,"Built areas",0.770769554379553,15.9235750586209,0.76071630657634,1.8330686472901e-05,18.7418523711414
"ALL",2009-06-16,200,"Bare areas",0.324023732037659,15.8617726564407,0.311599662424555,0,94.4986117687076
"ALL",2009-06-16,210,"Water bodies",0.501217168227225,15.710102578868,0.658593569512603,6.10104785388018e-05,382.301918066066
"ALL",2009-07-16,10,"Crops rainfed",0.678028202803374,17.585545264802,0.698371882463943,0,42.6528269788679
"ALL",2009-07-16,30,"Crop-tree mosaic",0.662446433849276,17.6358561915481,0.68805019708786,0,35.1363126398617
"ALL",2009-07-16,60,"Woodland",0.723885714572366,17.6237446093259,0.747894699350167,0,78.0852237908396
"ALL",2009-07-16,120,"Shrubland",0.252558326200454,17.7444117155183,0.285970725398964,0,88.8878762155115
"ALL",2009-07-16,130,"Grassland",0.256488383585095,18.2203207550499,0.276147909878345,0,77.1393251081484
"ALL",2009-07-16,180,"Flooded Vegetation",0.236938120053166,17.9108027407997,0.275555739201955,0,205.651402906368
"ALL",2009-07-16,190,"Built areas",0.349541227060311,17.4330090706063,0.395170772421389,0,18.7161440928998
"ALL",2009-07-16,200,"Bare areas",0.148316822792571,18.1875828107198,0.170067233057836,0,94.4981642073641
"ALL",2009-07-16,210,"Water bodies",0.273035943587027,17.6289372651473,0.37416725535494,0,382.19520159908
"ALL",2009-08-16,10,"Crops rainfed",0.166222682639051,17.7599777650671,0.172048923010858,2.07539351499378e-06,42.6458450645367
"ALL",2009-08-16,30,"Crop-tree mosaic",0.107421755874324,17.7157996762013,0.114474548331989,1.64783424482326e-06,35.1323688730659
"ALL",2009-08-16,60,"Woodland",0.179280314123514,17.8448123939175,0.191431520735029,4.52201805798062e-06,78.0716892688164
"ALL",2009-08-16,120,"Shrubland",0.0914871307385327,17.6411215079732,0.0998075082602644,2.99577922509763e-06,88.8760603559946
"ALL",2009-08-16,130,"Grassland",0.0585188766113857,18.1085321927141,0.058723920465423,0,77.1394216735806
"ALL",2009-08-16,180,"Flooded Vegetation",0.115124175760428,17.7639754445929,0.132147139284275,9.7975670970988e-06,205.6310547653
"ALL",2009-08-16,190,"Built areas",0.223197561888648,17.4564829536799,0.244646099750895,1.17534416800851e-05,18.6915633658513
"ALL",2009-08-16,200,"Bare areas",0.0585762267714784,18.0159281492233,0.0523275459954675,0,94.4980694918583
"ALL",2009-08-16,210,"Water bodies",0.150645480701351,17.4108113827913,0.234383621902839,3.91192715253727e-05,382.113862996516
"ALL",2009-09-16,10,"Crops rainfed",0.0724987529256927,22.5012342792313,0.0782366829358597,3.39478779261193e-06,42.6409049709041
"ALL",2009-09-16,30,"Crop-tree mosaic",0.0867491661904839,22.6325300287904,0.0901800689382947,2.69541536974045e-06,35.1291743787657
"ALL",2009-09-16,60,"Woodland",0.0677920602035664,22.714088466186,0.0761763480245328,7.39681009422896e-06,78.0618049918291
"ALL",2009-09-16,120,"Shrubland",0.034613642104045,22.2966833302197,0.0408604354186312,4.90029224301221e-06,88.8689814020501
"ALL",2009-09-16,130,"Grassland",0.0327500018387978,23.16968794291,0.0341269333503814,0,77.1393934905353
"ALL",2009-09-16,180,"Flooded Vegetation",0.0318784995781915,22.509835494192,0.052377520516999,1.60261950026508e-05,205.609668424255
"ALL",2009-09-16,190,"Built areas",0.113098000517867,21.5689102215355,0.12910562331526,1.92254818416201e-05,18.6653333972091
"ALL",2009-09-16,200,"Bare areas",0.0205272612218144,23.0533468723297,0.0198835393565022,0,94.4984004621704
"ALL",2009-09-16,210,"Water bodies",0.0307031962939126,21.8665555871052,0.116951151284338,6.39886481627581e-05,382.028349757195
"ALL",2009-10-16,10,"Crops rainfed",26.9515838005096,27.1773933525289,25.589667278775,1.22546582106406e-06,42.8582127991661
"ALL",2009-10-16,30,"Crop-tree mosaic",27.8986223314476,26.9701104423977,26.4521634666053,9.73003206968126e-07,35.3419396963687
"ALL",2009-10-16,60,"Woodland",29.4622713512665,27.1417103491705,28.1094002740116,2.67013389617647e-06,78.3939922159076
"ALL",2009-10-16,120,"Shrubland",30.0510386163284,27.1329728572067,28.1987803519215,1.76892961324586e-06,89.1375322042906
"ALL",2009-10-16,130,"Grassland",33.0815213078899,27.484707083463,31.6411119705054,0,77.3965160766534
"ALL",2009-10-16,180,"Flooded Vegetation",28.9118065103953,27.4956034610146,25.9274585650641,5.78520821248318e-06,205.963932689868
"ALL",2009-10-16,190,"Built areas",23.4613405738151,27.03355598981,21.4893443835875,6.94010121683219e-06,18.8501560229777
"ALL",2009-10-16,200,"Bare areas",32.8399947702451,27.4333722194036,31.1824105377354,0,94.6853885880361
"ALL",2009-10-16,210,"Water bodies",26.6424500387707,27.4647676219111,21.3219334042704,2.30989110512916e-05,382.666465909585
"ALL",2009-11-16,10,"Crops rainfed",128.641736489008,25.524601816611,112.208244319303,0,50.8364304316836
"ALL",2009-11-16,30,"Crop-tree mosaic",146.9992904478,24.9872059506829,118.904120847776,0.0447535695106224,47.7603978799422
"ALL",2009-11-16,60,"Woodland",121.840768687386,25.4601966681975,112.426014089479,0.190934945552539,84.2242180320287
"ALL",2009-11-16,120,"Shrubland",122.170997254575,25.6397746764138,113.756988135946,0.106937309534497,96.2952323956243
"ALL",2009-11-16,130,"Grassland",136.922068181406,25.1479417018834,128.315982212255,0,85.4503001967011
"ALL",2009-11-16,180,"Flooded Vegetation",119.826540770622,25.9240562037418,112.043840735599,0,212.971794454675
"ALL",2009-11-16,190,"Built areas",101.958377747265,26.4953250300586,98.3834957264877,0,23.874896572825
"ALL",2009-11-16,200,"Bare areas",137.182199079234,25.2480829556783,128.967453640598,0,102.274175255249
"ALL",2009-11-16,210,"Water bodies",105.980342073725,26.431508437447,98.5065144417129,0,391.112529303717
"ALL",2009-12-16,10,"Crops rainfed",245.994879713683,23.3271882375698,142.842644531402,61.0547192106765,88.8580339343237
"ALL",2009-12-16,30,"Crop-tree mosaic",199.782224020122,22.8892720498155,146.62340220118,29.9383005555633,75.9490397087931
"ALL",2009-12-16,60,"Woodland",310.873626481186,23.1720244268776,142.545401486095,57.0502620226484,145.59270825315
"ALL",2009-12-16,120,"Shrubland",176.977357808061,23.9238387704231,134.837931654222,11.9062409813876,115.678412574235
"ALL",2009-12-16,130,"Grassland",168.649364971984,23.6970172983355,135.735554924674,4.74414134140246,98.9626349381641
"ALL",2009-12-16,180,"Flooded Vegetation",180.871904514865,24.2046340139289,132.705937616686,16.8095924633044,232.381169934022
"ALL",2009-12-16,190,"Built areas",138.006202556604,24.4112983214822,122.362183548463,4.40968871888417,31.049921620191
"ALL",2009-12-16,200,"Bare areas",138.181568234677,23.8600832223892,127.360806611523,0,106.556279201061
"ALL",2009-12-16,210,"Water bodies",247.54159204262,24.5139775483505,140.845767872752,36.3125653872687,431.043219027312
"ALL",2010-01-16,10,"Crops rainfed",77.1966209361558,24.1669161043523,112.367972111336,9.29265312477171,80.3064264354345
"ALL",2010-01-16,30,"Crop-tree mosaic",72.0477683951762,23.9711609351025,111.885288412322,2.59085769913296,65.1003088555395
"ALL",2010-01-16,60,"Woodland",76.7086426854846,24.0153122832781,115.767976238448,21.8494881380141,170.549178266057
"ALL",2010-01-16,120,"Shrubland",62.0824837674421,24.8090093807305,91.4028630635586,1.83056671923605,110.720903744784
"ALL",2010-01-16,130,"Grassland",63.5952604090871,24.8704705522475,96.6818451512486,0.702605122618694,93.6936466502581
"ALL",2010-01-16,180,"Flooded Vegetation",71.4660131573941,24.8834935238487,95.1188555387872,1.09325838565993,236.594438483841
"ALL",2010-01-16,190,"Built areas",44.5774799762624,25.4104954286538,60.7435875215398,0.0266498836830943,23.7624217779856
"ALL",2010-01-16,200,"Bare areas",67.2068232172478,25.1024397611618,87.5925801539552,0,101.164358451342
"ALL",2010-01-16,210,"Water bodies",76.320976367076,24.243464594302,119.630190957042,0.163266199845062,450.785605472067
"ALL",2010-02-15,10,"Crops rainfed",407.712328117147,23.9166062207576,121.105645177592,221.709774844157,113.097182546145
"ALL",2010-02-15,30,"Crop-tree mosaic",326.938381915394,23.3603826414665,121.689701545462,130.690564988518,102.269261538768
"ALL",2010-02-15,60,"Woodland",415.606184992974,23.8149961815896,121.162345876696,195.493848345507,223.704410406203
"ALL",2010-02-15,120,"Shrubland",457.043093349215,24.4132189259032,121.255053832253,219.989192967573,179.935382429802
"ALL",2010-02-15,130,"Grassland",333.556015792641,23.9897652685115,122.681899956568,67.8439858920835,170.526050260426
"ALL",2010-02-15,180,"Flooded Vegetation",362.904188946184,24.6724953902395,120.759853672873,106.760650471275,312.735916288275
"ALL",2010-02-15,190,"Built areas",644.324331026016,24.9317569148242,124.1240109544,492.826584573544,52.3975237471812
"ALL",2010-02-15,200,"Bare areas",334.983627937982,24.0908865133921,116.013612672032,26.3445326534574,211.611271038651
"ALL",2010-02-15,210,"Water bodies",416.374670603798,25.3010711669922,130.302215393116,206.949872460877,487.382089863653
"ALL",2010-03-16,10,"Crops rainfed",81.7372985834324,22.8138802177514,114.669907649319,7.81939070951929,110.052177476236
"ALL",2010-03-16,30,"Crop-tree mosaic",87.9401153688468,22.5449271680903,117.842914804805,10.9331091769791,108.672747715149
"ALL",2010-03-16,60,"Woodland",74.3527510901453,22.6291500601378,119.883119265445,18.0305175941773,212.691104073937
"ALL",2010-03-16,120,"Shrubland",66.0293649481621,23.0795283181567,110.181088451459,5.83842996416486,192.131289708528
"ALL",2010-03-16,130,"Grassland",68.9586939001549,22.8245822332602,122.12820842449,5.71424197355241,202.777730150701
"ALL",2010-03-16,180,"Flooded Vegetation",68.9256793264097,22.9958801269531,120.061314361642,2.44157203247421,339.587096791518
"ALL",2010-03-16,190,"Built areas",64.0885633853275,23.794577935944,89.0711965358461,0.563021270219328,29.6780590944635
"ALL",2010-03-16,200,"Bare areas",72.4180520842765,22.6855570077896,125.454353861232,4.1714442530734,269.16948616753
"ALL",2010-03-16,210,"Water bodies",65.0135120422182,23.2498387875764,115.071021488605,2.85742005183478,479.852805531543
"ALL",2010-04-16,10,"Crops rainfed",4.40101844986937,21.9401328178846,31.4368124122558,0.258899948001982,66.113199266657
"ALL",2010-04-16,30,"Crop-tree mosaic",4.67383697667408,21.7129815108219,33.2502432709423,0.397611581985729,63.3778318262694
"ALL",2010-04-16,60,"Woodland",4.18706032639334,21.346889146408,52.8860625521729,1.31717358954114,146.381794443889
"ALL",2010-04-16,120,"Shrubland",4.22005609625434,21.8388806363644,46.0486538723748,0.462567772173816,141.335846894227
"ALL",2010-04-16,130,"Grassland",4.02591937913511,21.5127825711681,65.4802479875218,0.455468972824397,131.15921338343
"ALL",2010-04-16,180,"Flooded Vegetation",6.71088722279628,21.434928894043,69.9878006355567,0.188084950477022,272.062830579908
"ALL",2010-04-16,190,"Built areas",3.84715102270617,23.0037778041489,5.83479648228903,0.00176935356536652,19.7507460243523
"ALL",2010-04-16,200,"Bare areas",4.57383136971146,21.0047707557678,90.0585526167532,0.454261432789593,186.341864499574
"ALL",2010-04-16,210,"Water bodies",8.12398672030173,21.8558595076851,45.0582755892079,0.0574813675172116,427.934770376786
"ALL",2010-05-16,10,"Crops rainfed",2.20524516105685,18.6157335215729,11.8529533917943,0.00143641925345802,49.2830228576716
"ALL",2010-05-16,30,"Crop-tree mosaic",2.50880300234244,18.4540914954981,14.8332738753267,0.00267368924103422,42.9137396448381
"ALL",2010-05-16,60,"Woodland",2.20296824224382,17.8755253483071,35.221495209778,0.0152869351320076,106.869580763831
"ALL",2010-05-16,120,"Shrubland",2.21407258973061,18.5299308005721,27.769115098204,0.00290892450058502,107.325940512366
"ALL",2010-05-16,130,"Grassland",2.93721617905522,18.7730052036522,26.2945100338895,0.00254523691348214,90.2981494502684
"ALL",2010-05-16,180,"Flooded Vegetation",2.10310079130881,18.3934121382864,34.8106567067182,0.000107666417812814,219.285462781003
"ALL",2010-05-16,190,"Built areas",1.49270504410863,19.3309154457369,1.8462616277972,3.51666981596336e-05,18.9215930657134
"ALL",2010-05-16,200,"Bare areas",2.45559096137313,18.0747468074163,50.4541484703005,0.000333384673573828,112.61088544627
"ALL",2010-05-16,210,"Water bodies",1.62384563418033,18.6563458650008,20.7948432072934,0.000456186281762848,399.977185845375
"ALL",2010-06-16,10,"Crops rainfed",1.48352322863216,17.3958812608224,3.47181426909439,1.35059454885048e-05,43.8334694450132
"ALL",2010-06-16,30,"Crop-tree mosaic",1.29168163132202,17.4229448838188,3.91888687933726,4.39796543747355e-06,35.813926464954
"ALL",2010-06-16,60,"Woodland",1.53108123500703,16.9302723126771,13.9777133185591,2.0737917199758e-05,82.3171030829584
"ALL",2010-06-16,120,"Shrubland",1.26872680881173,17.4708336742019,6.39489746585139,3.21095740527794e-05,92.4711146375283
"ALL",2010-06-16,130,"Grassland",1.12730551556878,17.9110872521865,4.37770023027847,0,77.7622388524643
"ALL",2010-06-16,180,"Flooded Vegetation",1.41154824189614,17.7240174946032,3.97386342186971,1.85832067628747e-05,206.812877975012
"ALL",2010-06-16,190,"Built areas",1.17801180863163,17.5922650945552,1.20580634793543,2.22929462744978e-05,18.7881141040983
"ALL",2010-06-16,200,"Bare areas",1.04362125718893,17.9715482393901,2.75897996285934,0,94.6602343923102
"ALL",2010-06-16,210,"Water bodies",1.7699046947566,17.3366369164509,9.3759015531443,7.41981661329274e-05,387.00008053365
"ALL",2010-07-16,10,"Crops rainfed",2.25152470604176,17.4817418381825,2.73213109731676,5.06995718122565e-06,43.0360653013843
"ALL",2010-07-16,30,"Crop-tree mosaic",2.07214533823278,17.4003892405235,2.14053978166824,4.02547709754997e-06,35.1833421738151
"ALL",2010-07-16,60,"Woodland",2.20126827294445,17.507211884202,2.83039618724472,1.10467907705492e-05,78.5520194768146
"ALL",2010-07-16,120,"Shrubland",1.24259771112551,17.5385016479579,2.90506662547037,7.3183578371622e-06,90.1045601178687
"ALL",2010-07-16,130,"Grassland",1.13017905772243,18.0071821814793,1.16476476953931,0,77.1400240255316
"ALL",2010-07-16,180,"Flooded Vegetation",1.6205449353648,17.8159268027858,1.6796769086209,2.39343745191499e-05,206.082708898344
"ALL",2010-07-16,190,"Built areas",1.48244245189179,17.4815858293709,1.54947338898642,2.87123601473925e-05,18.7502333752624
"ALL",2010-07-16,200,"Bare areas",0.764848225905723,17.8548103968303,0.807837857063021,0,94.5027663720151
"ALL",2010-07-16,210,"Water bodies",2.40525896052759,17.7180280270784,3.66606772807581,9.55640605800841e-05,383.652798823688
"ALL",2010-08-16,10,"Crops rainfed",2.35589280286449,17.1649937040298,2.50962123389791,0,42.6843147751087
"ALL",2010-08-16,30,"Crop-tree mosaic",2.40387136431754,16.9162676166202,2.42464707132058,0,35.138075532623
"ALL",2010-08-16,60,"Woodland",2.13049313684006,17.1689844421861,2.31194882418798,0,78.1079486748689
"ALL",2010-08-16,120,"Shrubland",1.03099013623973,17.2073022692192,1.46335991636156,0,88.9776137926824
"ALL",2010-08-16,130,"Grassland",1.14382875502498,17.4998190190588,1.14824940821805,0,77.1283655595639
"ALL",2010-08-16,180,"Flooded Vegetation",0.918366420839184,17.3736230950606,1.14723308182946,0,205.867941172499
"ALL",2010-08-16,190,"Built areas",0.89550226102206,17.3817397943778,0.940904462332585,0,18.7189192400005
"ALL",2010-08-16,200,"Bare areas",0.944832905641846,17.3772190014521,0.954577643400967,0,94.5029590347161
"ALL",2010-08-16,210,"Water bodies",0.852329837178321,17.2031536931577,1.35793153482431,0,382.658355790636
"ALL",2010-09-16,10,"Crops rainfed",7.61547725734283,22.3495169457913,7.45128287446932,0,42.8251196950371
"ALL",2010-09-16,30,"Crop-tree mosaic",6.12556817331365,22.1650474579997,6.06964726516953,0,35.2508100144266
"ALL",2010-09-16,60,"Woodland",10.0525961905231,22.4130849149337,9.7486434019004,0,78.3230560405465
"ALL",2010-09-16,120,"Shrubland",4.37054142986738,22.3752112738237,4.32548169814715,0,88.9808041115833
